Show Id;Type;Title;Country;Date Added;Release Year;Rating;Duration;Listed In
s5866;Movie;Submission;United States;November 11, 2019;2019;TV-MA;95 min;Action & Adventure, Dramas
s5867;Movie;Suburra;Italy, France;October 14, 2015;2015;NR;135 min;Dramas, International Movies, Thrillers
s5868;TV Show;Suburra: Blood on Rome;Italy;October 30, 2020;2020;TV-MA;3 Seasons;Crime TV Shows, International TV Shows, TV Dramas
s5869;Movie;Suckseed;Thailand;September 5, 2018;2011;TV-MA;130 min;Comedies, International Movies, Music & Musicals
s5870;Movie;Sudani from Nigeria;India;August 1, 2018;2018;TV-14;115 min;Comedies, Dramas, International Movies
s5871;TV Show;Sudden;Singapore;October 1, 2017;2013;TV-14;1 Season;International TV Shows, Romantic TV Shows, TV Dramas
s5872;Movie;Suffragette;United Kingdom, France;November 16, 2019;2015;PG-13;107 min;Dramas, International Movies
s5873;Movie;Sugar High;United States;July 31, 2020;2020;TV-G;44 min;Children & Family Movies
s5874;TV Show;Sugar Rush;United States;July 31, 2020;2020;TV-PG;3 Seasons;Reality TV
s5875;TV Show;Sugar Rush Christmas;United States;November 27, 2020;2020;TV-14;2 Seasons;Reality TV
s5876;Movie;Suicide (Hitabdut);Israel;July 1, 2016;2014;TV-MA;114 min;International Movies, Thrillers
s5877;Movie;Suite Fran�aise;United Kingdom, France, Canada, Belgium, United States;June 5, 2017;2014;TV-MA;107 min;Dramas, International Movies, Romantic Movies
s5878;TV Show;Suits;South Korea;December 1, 2019;2018;TV-MA;1 Season;International TV Shows, Korean TV Shows, TV Comedies
s5879;Movie;Summer Night;United States;March 19, 2020;2019;TV-MA;93 min;Comedies, Dramas, Romantic Movies
s5880;Movie;Summer of 92;Denmark, United Kingdom, Sweden;July 10, 2016;2015;TV-MA;94 min;Dramas, International Movies, Sports Movies
s5881;TV Show;Summertime;Italy;April 29, 2020;2020;TV-MA;1 Season;International TV Shows, Romantic TV Shows, TV Dramas
s5882;Movie;Sun Dogs;Mexico, United States;April 6, 2018;2017;TV-MA;94 min;Comedies, Dramas, Independent Movies
s5883;Movie;Sundays Illness;Spain;June 15, 2018;2017;PG-13;113 min;Dramas, Independent Movies, International Movies
s5884;TV Show;Sunderland Til I Die;United Kingdom;April 1, 2020;2020;TV-MA;2 Seasons;British TV Shows, Docuseries, International TV Shows
s5885;Movie;SunGanges;India, United States;November 15, 2019;2018;TV-14;74 min;Documentaries, International Movies
s5886;TV Show;Sunny Bunnies;Belarus;July 15, 2020;2016;TV-Y;2 Seasons;British TV Shows, Kids TV, TV Comedies
s5887;Movie;Sunrise;India, France;March 15, 2017;2014;TV-MA;85 min;Dramas, Independent Movies, International Movies
s5888;TV Show;Super Bheem;India;June 28, 2019;2019;TV-Y;1 Season;Kids TV
s5889;Movie;Super Bheem Bana Vajraveer;India;June 18, 2019;2018;TV-Y7;63 min;Children & Family Movies
s5890;Movie;Super Dark Times;United States;January 1, 2018;2017;TV-MA;104 min;Dramas, Independent Movies, Thrillers
s5891;Movie;Super Deluxe;India;June 29, 2019;2019;TV-MA;176 min;Comedies, Dramas, International Movies
s5892;TV Show;Super Drags;Brazil;November 9, 2018;2018;TV-MA;1 Season;International TV Shows, TV Comedies
s5893;TV Show;Super Monsters;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";October 4, 2019;2019;TV-Y;3 Seasons;Kids TV
s5894;Movie;Super Monsters and the Wish Star;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";December 7, 2018;2018;TV-Y;28 min;Children & Family Movies
s5895;Movie;Super Monsters Back to School;Canada;August 16, 2019;2019;TV-Y;24 min;Children & Family Movies
s5896;Movie;Super Monsters Furever Friends;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";April 16, 2019;2019;TV-Y;59 min;Children & Family Movies
s5897;TV Show;Super Monsters Monster Party;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";September 14, 2018;2018;TV-Y;1 Season;Kids TV
s5898;TV Show;Super Monsters Monster Pets;United States;June 7, 2019;2019;TV-Y;1 Season;Kids TV
s5899;Movie;Super Monsters Save Christmas;United States;November 26, 2019;2019;TV-Y;24 min;Children & Family Movies
s5900;Movie;Super Monsters Save Halloween;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";October 5, 2018;2018;TV-Y;25 min;Children & Family Movies
s5901;Movie;Super Monsters: Dia de los Monsters;Canada;October 9, 2020;2020;TV-Y;25 min;Children & Family Movies
s5902;Movie;Super Monsters: Santas Super Monster Helpers;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";December 8, 2020;2020;TV-Y;24 min;Children & Family Movies
s5903;Movie;Super Monsters: The New Class;Canada;August 1, 2020;2020;TV-Y;25 min;Children & Family Movies
s5904;Movie;Super Monsters: Vidas First Halloween;United States;October 4, 2019;2019;TV-Y;24 min;Children & Family Movies
s5905;Movie;Super Nani;India;March 1, 2018;2014;TV-PG;127 min;Comedies, Dramas, International Movies
s5906;TV Show;Super Wings;United States, South Korea, China;December 1, 2020;2020;TV-Y;3 Seasons;Kids TV, Korean TV Shows
s5907;Movie;Superbad;United States;January 1, 2021;2007;R;113 min;Comedies, Cult Movies
s5908;Movie;Superfly;United States;November 1, 2019;1972;R;91 min;Action & Adventure, Classic Movies, Dramas
s5909;TV Show;Supergirl;United States;May 25, 2020;2019;TV-14;5 Seasons;TV Action & Adventure, TV Sci-Fi & Fantasy
s5910;Movie;Superlopez;Spain;March 24, 2019;2018;TV-MA;108 min;Action & Adventure, Comedies, International Movies
s5911;Movie;Superman Returns;United States;October 1, 2019;2006;PG-13;154 min;Action & Adventure, Sci-Fi & Fantasy
s5912;TV Show;Supermarket Sweep;United States;July 2, 2020;1993;TV-G;1 Season;Reality TV
s5913;TV Show;Supernatural;United States, Canada;June 5, 2020;2019;TV-14;15 Seasons;Classic & Cult TV, TV Action & Adventure, TV Horror
s5914;TV Show;SuperNature: Wild Flyers;United Kingdom;March 1, 2017;2016;TV-PG;1 Season;British TV Shows, Docuseries, Science & Nature TV
s5915;Movie;Superstar;United States;November 20, 2019;1999;PG-13;82 min;Comedies
s5916;Movie;Sur Sapata;India;May 1, 2019;2019;TV-14;140 min;Comedies, Dramas, International Movies
s5917;Movie;Sur: The Melody of Life;India;February 15, 2019;2002;TV-14;137 min;Dramas, International Movies
s5918;Movie;Surat Dari Praha;Indonesia;October 9, 2018;2016;TV-14;98 min;Dramas, International Movies, Romantic Movies
s5919;Movie;Surfs Up;United States;January 1, 2021;2007;PG;86 min;Children & Family Movies, Comedies, Sports Movies
s5920;Movie;Surga Yang Tak Dirindukan;Indonesia;January 28, 2019;2015;TV-14;121 min;Dramas, Faith & Spirituality, International Movies
s5921;Movie;Surga Yang Tak Dirindukan 2;Indonesia;January 28, 2019;2017;TV-14;119 min;Dramas, Faith & Spirituality, International Movies
s5922;TV Show;Surviving Death;United States;January 6, 2021;2021;TV-MA;1 Season;Docuseries, Reality TV
s5923;TV Show;Surviving Escobar - Alias JJ;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";August 1, 2017;2017;TV-MA;1 Season;Crime TV Shows, International TV Shows, Spanish-Language TV Shows
s5924;TV Show;Surviving R. Kelly;United States;September 15, 2019;2019;TV-MA;1 Season;Crime TV Shows, Docuseries
s5925;TV Show;Surviving R. Kelly Part II: The Reckoning;United States;April 13, 2020;2020;TV-MA;1 Season;Crime TV Shows, Docuseries
s5926;Movie;Surviving R. Kelly: The Impact;United States;April 13, 2020;2019;TV-14;85 min;Documentaries
s5927;TV Show;Survivor;United States;November 15, 2020;2014;TV-14;2 Seasons;Reality TV
s5928;Movie;Survivors Guide to Prison;United States;May 24, 2018;2017;TV-MA;103 min;Documentaries
s5929;Movie;Susanne Bartsch: On Top;United States;December 10, 2018;2017;TV-MA;86 min;Documentaries, LGBTQ Movies
s5930;Movie;Sustainable;United States;March 1, 2017;2016;TV-G;92 min;Documentaries
s5931;Movie;Suzzanna: Buried Alive;Indonesia;April 3, 2019;2018;TV-MA;126 min;Horror Movies, International Movies
s5932;Movie;Svaha: The Sixth Finger;South Korea;May 30, 2019;2019;TV-MA;123 min;International Movies, Thrillers
s5933;Movie;Swades;India;March 1, 2018;2004;TV-PG;185 min;Dramas, International Movies
s5934;Movie;Swami;India;December 31, 2019;1977;TV-PG;123 min;Dramas, Independent Movies, International Movies
s5935;TV Show;Swami Baba Ramdev: The Untold Story;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";May 1, 2018;2018;TV-14;1 Season;International TV Shows, TV Dramas
s5936;Movie;Swearnet Live;Canada;March 1, 2018;2014;TV-MA;75 min;Comedies, International Movies
s5937;Movie;Swearnet: The Movie;Canada;September 24, 2017;2014;NC-17;112 min;Comedies, International Movies
s5938;Movie;Sweeney Todd: The Demon Barber of Fleet Street;United States, United Kingdom;January 1, 2020;2007;R;116 min;Dramas, Horror Movies, Music & Musicals
s5939;TV Show;Sweet Magnolias;United States;May 19, 2020;2020;TV-14;1 Season;Romantic TV Shows, TV Dramas
s5940;Movie;Sweet Virginia;United States, Canada;December 1, 2019;2017;R;93 min;Dramas, Independent Movies, Thrillers
s5941;Movie;Sweetheart;United States;December 25, 2019;2019;PG-13;83 min;Horror Movies, Sci-Fi & Fantasy, Thrillers
s5942;Movie;Swiped;United States;July 1, 2019;2018;TV-14;94 min;Comedies
s5943;Movie;Swiss Army Man;United States, Sweden;January 30, 2019;2016;R;97 min;Comedies, Dramas, Independent Movies
s5944;TV Show;Switched;Japan;August 1, 2018;2018;TV-MA;1 Season;International TV Shows, TV Dramas, TV Mysteries
s5945;TV Show;Sword Art Online;Japan;October 1, 2020;2018;TV-MA;3 Seasons;Anime Series, International TV Shows
s5946;TV Show;Sword Art Online Alternative: Gun Gale Online;Japan;February 1, 2019;2018;TV-MA;1 Season;Anime Series, International TV Shows
s5947;Movie;Sword Master;China, Hong Kong;June 10, 2017;2016;TV-MA;108 min;Action & Adventure, Dramas, International Movies
s5948;Movie;Sword Masters: Two Champions of Shaolin;Hong Kong;August 16, 2018;1980;R;101 min;Action & Adventure, International Movies
s5949;Movie;Swordfish;United States;July 1, 2019;2001;R;99 min;Action & Adventure
s5950;TV Show;SWORDGAI The Animation;Japan;July 30, 2018;2018;TV-MA;2 Seasons;Anime Series, International TV Shows
s5951;Movie;Sylvia;Nigeria;July 15, 2020;2018;TV-14;104 min;Dramas, International Movies, Thrillers
s5952;TV Show;Sym-Bionic Titan;United States;December 15, 2019;2010;TV-PG;1 Season;Kids TV
s5953;Movie;System Crasher;Germany;February 21, 2020;2020;TV-MA;120 min;Dramas, Independent Movies, International Movies
s5954;Movie;Taal;India;March 1, 2018;1999;TV-PG;177 min;Dramas, International Movies, Music & Musicals
s5955;Movie;Taare Zameen Par;India;January 10, 2021;2007;PG;162 min;Dramas, International Movies
s5956;TV Show;Tabula Rasa;Belgium;March 15, 2018;2017;TV-MA;1 Season;International TV Shows, TV Dramas, TV Mysteries
s5957;TV Show;Taco Chronicles;United States;September 15, 2020;2020;TV-MA;2 Seasons;Docuseries, International TV Shows, Reality TV
s5958;Movie;Tahaan;India;July 15, 2018;2008;TV-14;95 min;Dramas, International Movies
s5959;TV Show;Taj Mahal 1989;India;February 14, 2020;2020;TV-MA;1 Season;International TV Shows, Romantic TV Shows, TV Comedies
s5960;Movie;Take Me;United States;July 7, 2017;2017;TV-MA;84 min;Comedies, Independent Movies
s5961;Movie;Take Me Home Tonight;United States, Germany;May 16, 2019;2011;R;97 min;Comedies, Romantic Movies
s5962;TV Show;Take My Brother Away;China;August 24, 2018;2018;TV-14;1 Season;International TV Shows, TV Comedies, TV Dramas
s5963;Movie;Take the 10;United States;January 20, 2017;2017;TV-MA;80 min;Comedies
s5964;Movie;Take the Ball, Pass the Ball;Spain;September 1, 2020;2018;TV-MA;109 min;Documentaries, International Movies, Sports Movies
s5965;Movie;Take Your Pills;United States;March 16, 2018;2018;TV-14;88 min;Documentaries
s5966;TV Show;Taken;France, United States; January 12, 2019;2018;TV-14;2 Seasons;Crime TV Shows, TV Action & Adventure, TV Thrillers
s5967;Movie;Takers;United States;November 3, 2019;2010;PG-13;107 min;Action & Adventure
s5968;TV Show;Takki;Saudi Arabia;August 15, 2020;2014;TV-14;2 Seasons;International TV Shows, TV Dramas
s5969;Movie;Talaash;India;December 15, 2019;2012;TV-14;140 min;Dramas, International Movies, Thrillers
s5970;Movie;Talentime;Malaysia;December 18, 2020;2009;TV-14;120 min;Dramas, International Movies, Romantic Movies
s5971;TV Show;Tales by Light;Australia;January 5, 2019;2018;TV-14;3 Seasons;Docuseries, International TV Shows, Science & Nature TV
s5972;Movie;Tales From the Hood 2;United States;October 10, 2018;2018;R;110 min;Cult Movies, Horror Movies, Independent Movies
s5973;TV Show;Tales of the City;United States;June 7, 2019;2019;TV-MA;1 Season;TV Dramas
s5974;TV Show;Tales of the City (1993);United Kingdom, United States;June 28, 2019;1993;TV-MA;1 Season;TV Dramas
s5975;TV Show;Talking Tom and Friends;Cyprus;February 15, 2020;2017;TV-Y;1 Season;Kids TV, TV Comedies
s5976;Movie;Tall Girl;United States;September 13, 2019;2019;TV-PG;103 min;Children & Family Movies, Comedies, Romantic Movies
s5977;Movie;Tallulah;United States;July 29, 2016;2016;TV-MA;112 min;Dramas, Independent Movies
s5978;Movie;Tamanchey;India;October 15, 2017;2014;TV-MA;111 min;Action & Adventure, International Movies, Romantic Movies
s5979;Movie;Tamasha;India;August 2, 2018;2015;TV-14;133 min;Dramas, International Movies, Romantic Movies
s5980;Movie;Tanda Tanya;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";January 14, 2021;2011;TV-MA;102 min;Dramas, International Movies
s5981;TV Show;Tango;Lebanon;April 3, 2019;2018;TV-14;1 Season;International TV Shows, Romantic TV Shows, TV Dramas
s5982;Movie;Tango Feroz;Argentina, Spain;July 15, 2018;1993;TV-MA;124 min;Classic Movies, Dramas, International Movies
s5983;Movie;Tanu Weds Manu;India;July 5, 2020;2011;TV-14;114 min;Comedies, Dramas, International Movies
s5984;Movie;Taramani;India;January 1, 2019;2017;TV-MA;148 min;Dramas, Independent Movies, International Movies
s5985;Movie;Tareks Situation;Egypt;May 19, 2020;2006;TV-14;110 min;Comedies, International Movies, Romantic Movies
s5986;Movie;Target;Indonesia;November 20, 2018;2018;TV-14;91 min;Comedies, Horror Movies, International Movies
s5987;Movie;Tarif de nuit;France;March 1, 2018;2015;TV-MA;81 min;International Movies, Thrillers
s5988;Movie;Tarung Sarung;Indonesia;December 31, 2020;2020;TV-PG;116 min;Action & Adventure, Dramas, Faith & Spirituality
s5989;Movie;Tarzan;United States;June 23, 2018;1999;G;89 min;Children & Family Movies
s5990;Movie;Tarzan 2;United States;June 23, 2017;2005;G;72 min;Children & Family Movies
s5991;Movie;Tattah;Egypt;May 9, 2019;2013;TV-14;112 min;Comedies, International Movies
s5992;Movie;Tatu;Nigeria;October 18, 2019;2017;TV-MA;101 min;Action & Adventure, Dramas, International Movies
s5993;Movie;TAU;United States;June 29, 2018;2018;R;98 min;Sci-Fi & Fantasy, Thrillers
s5994;Movie;Taxi Ballad;Lebanon, United States, United Arab Emirates;October 19, 2020;2012;TV-MA;81 min;Dramas, International Movies
s5995;Movie;Taxi Driver;United States;April 1, 2020;1976;R;114 min;Classic Movies, Dramas, Thrillers
s5996;TV Show;Tayee;Egypt;February 5, 2019;2018;TV-MA;1 Season;International TV Shows, TV Dramas
s5997;Movie;Taylor Swift reputation Stadium Tour;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";December 31, 2018;2018;TV-PG;125 min;Music & Musicals
s5998;Movie;Taylor Tomlinson: Quarter-Life Crisis;United States;March 3, 2020;2020;TV-MA;61 min;Stand-Up Comedy
s5999;TV Show;Tayo the Little Bus;South Korea;July 1, 2019;2014;TV-Y;2 Seasons;Kids TV, Korean TV Shows
s6000;Movie;Tayo the Little Bus Movie: Mission Ace;United States;July 1, 2019;2016;TV-Y7;48 min;Children & Family Movies
s6001;Movie;TE3N;India;November 19, 2020;2016;TV-14;128 min;Dramas, International Movies, Thrillers
s6002;Movie;Teach Us All;United States;September 25, 2017;2017;TV-14;81 min;Documentaries
s6003;Movie;Team Foxcatcher;United States;April 29, 2016;2016;TV-MA;91 min;Documentaries, Sports Movies
s6004;TV Show;Team Kaylie;United States;February 3, 2020;2020;TV-PG;3 Seasons;Kids TV, TV Comedies
s6005;Movie;Tears of the Sun;United States;January 1, 2019;2003;R;121 min;Action & Adventure, Dramas
s6006;TV Show;Teasing Master Takagi-san;Japan;December 6, 2019;2019;TV-PG;1 Season;Anime Series, International TV Shows, Romantic TV Shows
s6007;Movie;Tee Shot: Ariya Jutanugarn;Thailand;December 1, 2019;2019;TV-14;103 min;Children & Family Movies, Dramas, International Movies
s6008;Movie;Teefa in Trouble;Pakistan;December 2, 2018;2018;TV-14;155 min;Action & Adventure, Comedies, International Movies
s6009;Movie;Teen Aur Aadha;India;April 29, 2019;2018;TV-MA;119 min;Dramas, Independent Movies, International Movies
s6010;TV Show;Teen Mom 2;United States;December 15, 2020;2011;TV-14;2 Seasons;Reality TV
s6011;Movie;Teen Patti;India;March 1, 2018;2010;TV-PG;137 min;Dramas, International Movies, Thrillers
s6012;TV Show;Teenage Bounty Hunters;United States;August 14, 2020;2020;TV-MA;1 Season;Crime TV Shows, TV Comedies, TV Dramas
s6013;Movie;Teenage Cocktail;United States;January 15, 2017;2016;TV-MA;89 min;Dramas, Independent Movies, LGBTQ Movies
s6014;Movie;Teenage Mutant Ninja Turtles;Hong Kong, United States;May 1, 2019;2007;PG;87 min;Children & Family Movies, Comedies
s6015;Movie;Teenage Mutant Ninja Turtles II: The Secret of the Ooze;United States, Hong Kong;January 1, 2020;1991;PG;88 min;Children & Family Movies, Comedies
s6016;Movie;Teenage Mutant Ninja Turtles: The Movie;"function () {
    return faker.random.arrayElement(faker.definitions.address.country);
  }";January 1, 2020;1990;PG;94 min;Action & Adventure, Comedies
s6017;Movie;Tees Maar Khan;India;August 2, 2018;2010;TV-PG;125 min;Comedies, International Movies, Music & Musicals
s6018;Movie;Tell Me Who I Am;United Kingdom;October 18, 2019;2019;TV-MA;86 min;Documentaries
s6019;Movie;Tellur Aliens;United States, Kazakhstan;December 1, 2016;2016;TV-Y7;67 min;Children & Family Movies
